Canada-Ontario, Population size (abridged)	Last modified: 28 May 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1999        10-14           375599.12       395449.46       771048.58
  1999        15-19           367627.07       388255.21       755882.28
  1999        20-24           365647.21       380116.31       745763.52
  1999        25-29           401930.67       403755.41       805686.08
  1999        30-34           461082.57       461618.89       922701.46
  1999        35-39           512883.19       515726.78      1028609.97
  1999        40-44           471736.87       461613.42       933350.29
  1999        45-49           413916.80       403304.61       817221.41
  1999        50-54           357545.52       353636.61       711182.13
  1999        55-59           275835.66       268618.60       544454.26
  1999        60-64           238273.72       227474.61       465748.33
  1999        65-69           227154.20       209992.43       437146.63
  1999        70-74           210124.05       172193.60       382317.65
  1999        75-79           173080.05       122139.00       295219.05
  1999        80-84           105413.53        62061.63       167475.16
  1999        85-89            62793.67        29370.17        92163.84
  1999        90-94            26291.17         8783.27        35074.44
  1999        95-99             7026.27         1673.00         8699.27
  1999       100-104             975.82          126.50         1102.32
  1999       105-109              57.11            5.00           62.11
  1999       110+                  3.80            0.00            3.80
  2000           0             64855.35        67761.91       132617.26
  2000         1-4            284796.83       295515.68       580312.51
  2000         5-9            387156.52       405998.69       793155.21
  2000        10-14           381678.54       401223.86       782902.40
  2000        15-19           377217.70       397688.61       774906.31
  2000        20-24           370189.23       386606.46       756795.69
  2000        25-29           399364.79       403358.49       802723.28
  2000        30-34           449804.51       449993.73       899798.24
  2000        35-39           519724.07       524773.01      1044497.08
  2000        40-44           482793.42       475555.76       958349.18
  2000        45-49           426490.65       414639.93       841130.58
  2000        50-54           374714.51       370101.49       744816.00
  2000        55-59           285086.67       278533.56       563620.23
  2000        60-64           242218.08       230493.16       472711.24
  2000        65-69           226608.81       210097.86       436706.67
  2000        70-74           209740.88       175444.29       385185.17
  2000        75-79           179378.72       127410.95       306789.67
  2000        80-84           107150.69        63286.94       170437.63
  2000        85-89            65556.43        30785.75        96342.18
  2000        90-94            26790.82         9065.59        35856.41
  2000        95-99             6986.46         1605.41         8591.87
  2000       100-104             926.35          157.00         1083.35
  2000       105-109              53.00            3.00           56.00
  2000       110+                  2.00            0.00            2.00
  2001           0             63815.81        67187.53       131003.34
  2001         1-4            282899.95       291735.94       574635.89
  2001         5-9            389166.98       407082.78       796249.76
  2001        10-14           388591.40       408163.15       796754.55
  2001        15-19           387307.45       408012.16       795319.61
  2001        20-24           378323.53       395690.42       774013.95
  2001        25-29           399136.57       405829.28       804965.85
  2001        30-34           446548.53       447559.56       894108.09
  2001        35-39           520706.16       527219.22      1047925.38
  2001        40-44           496097.02       492633.52       988730.54
  2001        45-49           440013.39       428178.16       868191.55
  2001        50-54           391458.38       385364.34       776822.72
  2001        55-59           296236.35       290768.94       587005.29
  2001        60-64           246815.01       234440.66       481255.67
  2001        65-69           226272.26       209576.20       435848.46
  2001        70-74           210336.24       179550.46       389886.70
  2001        75-79           182692.37       131047.51       313739.88
  2001        80-84           113908.09        67918.36       181826.45
  2001        85-89            67434.72        31945.27        99379.99
  2001        90-94            27815.39         9613.66        37429.05
  2001        95-99             7213.07         1651.00         8864.07
  2001       100-104             955.24          151.00         1106.24
  2001       105-109              52.00            4.00           56.00
  2001       110+                  2.00            1.00            3.00
  2002           0             62740.23        66161.65       128901.88
  2002         1-4            279038.98       288387.90       567426.88
  2002         5-9            389576.66       406394.35       795971.01
  2002        10-14           396975.56       416577.90       813553.46
  2002        15-19           395652.43       417335.89       812988.32
  2002        20-24           388455.22       404830.13       793285.35
  2002        25-29           401247.21       408036.79       809284.00
  2002        30-34           447776.34       450311.98       898088.32
  2002        35-39           516022.03       523130.10      1039152.13
  2002        40-44           509566.40       510375.10      1019941.50
  2002        45-49           454434.60       443487.78       897922.38
  2002        50-54           401377.85       393324.01       794701.86
  2002        55-59           315463.79       309901.94       625365.73
  2002        60-64           253923.45       240941.65       494865.10
  2002        65-69           227000.72       209260.44       436261.16
  2002        70-74           211574.14       183180.51       394754.65
  2002        75-79           184922.74       134444.78       319367.52
  2002        80-84           121261.61        72955.37       194216.98
  2002        85-89            69428.83        33316.81       102745.64
  2002        90-94            28537.81         9955.42        38493.23
  2002        95-99             7541.30         1730.24         9271.54
  2002       100-104             977.90          139.34         1117.24
  2002       105-109              63.00            9.00           72.00
  2002       110+                  1.00            1.00            2.00
  2003           0             63094.24        66319.78       129414.02
  2003         1-4            272457.48       283513.74       555971.22
  2003         5-9            385917.33       402135.51       788052.84
  2003        10-14           405338.36       424659.25       829997.61
  2003        15-19           401043.35       424040.99       825084.34
  2003        20-24           398806.63       414260.70       813067.33
  2003        25-29           404297.17       407945.47       812242.64
  2003        30-34           446698.22       450679.54       897377.76
  2003        35-39           506477.35       512512.34      1018989.69
  2003        40-44           521340.87       526254.40      1047595.27
  2003        45-49           468696.99       460087.21       928784.20
  2003        50-54           407308.88       397004.05       804312.93
  2003        55-59           338305.81       331340.83       669646.64
  2003        60-64           263727.39       250376.18       514103.57
  2003        65-69           228834.28       209798.54       438632.82
  2003        70-74           212881.94       185288.28       398170.22
  2003        75-79           186818.45       138067.13       324885.58
  2003        80-84           129296.21        78363.84       207660.05
  2003        85-89            70113.74        33894.31       104008.05
  2003        90-94            29864.86        10695.00        40559.86
  2003        95-99             7845.98         1880.00         9725.98
  2003       100-104            1034.43          148.00         1182.43
  2003       105-109              61.00           12.00           73.00
  2003       110+                  3.00            1.00            4.00
  2004           0             63979.68        67627.29       131606.97
  2004         1-4            267950.67       280360.61       548311.28
  2004         5-9            379386.29       394949.81       774336.10
  2004        10-14           410215.00       428873.81       839088.81
  2004        15-19           405956.09       429622.29       835578.38
  2004        20-24           408850.39       424518.41       833368.80
  2004        25-29           407665.55       408167.63       815833.18
  2004        30-34           443628.88       446673.99       890302.87
  2004        35-39           492828.76       497569.73       990398.49
  2004        40-44           532674.68       540629.48      1073304.16
  2004        45-49           480605.16       475561.69       956166.85
  2004        50-54           417136.53       405010.86       822147.39
  2004        55-59           357090.67       348630.08       705720.75
  2004        60-64           274504.13       261138.79       535642.92
  2004        65-69           232726.86       212010.51       444737.37
  2004        70-74           213718.35       186332.08       400050.43
  2004        75-79           187702.47       141356.39       329058.86
  2004        80-84           136621.14        83481.34       220102.48
  2004        85-89            71157.31        34576.74       105734.05
  2004        90-94            31336.98        11314.29        42651.27
  2004        95-99             8160.82         1976.22        10137.04
  2004       100-104            1099.20          181.00         1280.20
  2004       105-109              64.26            4.00           68.26
  2004       110+                  2.00            1.00            3.00
  2005           0             64920.40        68833.52       133753.92
  2005         1-4            266316.85       280200.44       546517.29
  2005         5-9            371370.26       386863.53       758233.79
  2005        10-14           411193.69       429074.75       840268.44
  2005        15-19           413096.95       436767.29       849864.24
  2005        20-24           417645.21       433752.88       851398.09
  2005        25-29           411326.48       409270.90       820597.38
  2005        30-34           441173.39       440871.10       882044.49
  2005        35-39           479690.74       484549.09       964239.83
  2005        40-44           541194.67       550487.05      1091681.72
  2005        45-49           491304.16       490420.01       981724.17
  2005        50-54           429767.09       417442.68       847209.77
  2005        55-59           374424.33       364048.17       738472.50
  2005        60-64           284730.88       271614.41       556345.29
  2005        65-69           237286.65       215160.63       452447.28
  2005        70-74           214180.91       186419.67       400600.58
  2005        75-79           188143.22       144471.15       332614.37
  2005        80-84           143288.41        88036.34       231324.75
  2005        85-89            73065.69        36025.94       109091.63
  2005        90-94            33414.43        12196.75        45611.18
  2005        95-99             8428.82         2094.59        10523.41
  2005       100-104            1170.46          191.41         1361.87
  2005       105-109              71.35           11.00           82.35
  2005       110+                  1.00            1.00            2.00
  2006           0             64955.70        68647.47       133603.17
  2006         1-4            268026.33       282995.70       551022.03
  2006         5-9            361971.00       378795.87       740766.87
  2006        10-14           408848.40       426084.06       834932.46
  2006        15-19           421443.92       444098.79       865542.71
  2006        20-24           424736.72       442065.41       866802.13
  2006        25-29           415150.99       410695.00       825845.99
  2006        30-34           438777.04       434088.81       872865.85
  2006        35-39           471453.16       476047.10       947500.26
  2006        40-44           541653.62       550941.74      1092595.36
  2006        45-49           503207.43       506268.39      1009475.82
  2006        50-54           443033.27       431402.56       874435.83
  2006        55-59           390365.36       378300.38       768665.74
  2006        60-64           296033.56       283088.53       579122.09
  2006        65-69           242318.66       219760.98       462079.64
  2006        70-74           214763.68       185956.56       400720.24
  2006        75-79           189256.32       148034.11       337290.43
  2006        80-84           146174.88        91026.18       237201.06
  2006        85-89            78526.09        39437.36       117963.45
  2006        90-94            34473.72        12996.27        47469.99
  2006        95-99             8761.39         2256.66        11018.05
  2006       100-104            1221.07          197.00         1418.07
  2006       105-109              67.24            7.00           74.24
  2006       110+                  2.00            0.00            2.00
  2007           0             65869.30        69226.61       135095.91
  2007         1-4            269514.76       284781.71       554296.47
  2007         5-9            354371.16       372945.58       727316.74
  2007        10-14           404408.44       422078.46       826486.90
  2007        15-19           427913.33       447770.78       875684.11
  2007        20-24           430204.77       446616.59       876821.36
  2007        25-29           420753.85       413334.74       834088.59
  2007        30-34           436138.21       426578.61       862716.82
  2007        35-39           467386.70       469381.13       936767.83
  2007        40-44           533107.49       540934.88      1074042.37
  2007        45-49           515529.81       520373.77      1035903.58
  2007        50-54           457086.23       446012.94       903099.17
  2007        55-59           399302.18       385938.09       785240.27
  2007        60-64           314286.90       300700.20       614987.10
  2007        65-69           249601.31       226983.31       476584.62
  2007        70-74           215743.51       186435.74       402179.25
  2007        75-79           190639.48       151319.39       341958.87
  2007        80-84           148145.47        94257.91       242403.38
  2007        85-89            84761.61        42980.37       127741.98
  2007        90-94            35710.83        13577.81        49288.64
  2007        95-99             9210.81         2419.42        11630.23
  2007       100-104            1226.30          214.24         1440.54
  2007       105-109              78.90            6.34           85.24
  2007       110+                  0.00            0.00            0.00
  2008           0             67726.29        70957.63       138683.92
  2008         1-4            270495.40       285396.47       555891.87
  2008         5-9            350356.32       369647.36       720003.68
  2008        10-14           399097.01       418337.80       817434.81
  2008        15-19           432785.53       449699.49       882485.02
  2008        20-24           433722.38       446559.76       880282.14
  2008        25-29           428091.75       418421.20       846512.95
  2008        30-34           435296.97       420584.96       855881.93
  2008        35-39           464440.74       462439.85       926880.59
  2008        40-44           518840.44       523252.70      1042093.14
  2008        45-49           527853.93       532849.41      1060703.34
  2008        50-54           471071.60       461486.44       932558.04
  2008        55-59           404911.68       390036.62       794948.30
  2008        60-64           336077.81       320911.69       656989.50
  2008        65-69           258968.35       236264.61       495232.96
  2008        70-74           217669.28       188622.74       406292.02
  2008        75-79           191980.70       153930.27       345910.97
  2008        80-84           149132.65        97692.21       246824.86
  2008        85-89            90601.21        46474.84       137076.05
  2008        90-94            36368.74        14064.31        50433.05
  2008        95-99             9895.86         2617.00        12512.86
  2008       100-104            1247.98          224.00         1471.98
  2008       105-109              87.43            5.00           92.43
  2008       110+                  0.00            0.00            0.00
  2009           0             68380.51        71894.95       140275.46
  2009         1-4            273343.39       287469.72       560813.11
  2009         5-9            348387.77       368401.20       716788.97
  2009        10-14           393065.47       413469.87       806535.34
  2009        15-19           436439.01       452355.29       888794.30
  2009        20-24           437096.84       447050.07       884146.91
  2009        25-29           435717.65       424832.37       860550.02
  2009        30-34           436330.37       417207.78       853538.15
  2009        35-39           461243.01       454069.73       915312.74
  2009        40-44           502470.21       502785.72      1005255.93
  2009        45-49           539588.22       544436.86      1084025.08
  2009        50-54           483552.60       476123.66       959676.26
  2009        55-59           414866.57       398416.82       813283.39
  2009        60-64           354800.48       337718.86       692519.34
  2009        65-69           269205.19       246426.74       515631.93
  2009        70-74           221854.19       192671.34       414525.53
  2009        75-79           193025.17       156009.93       349035.10
  2009        80-84           150300.34       100891.50       251191.84
  2009        85-89            96179.14        49995.34       146174.48
  2009        90-94            37230.31        14417.74        51648.05
  2009        95-99            10440.98         2819.29        13260.27
  2009       100-104            1359.82          245.22         1605.04
  2009       105-109              90.20            9.00           99.20
  2009       110+                  2.26            0.00            2.26
  2010           0             68238.60        71809.32       140047.92
  2010         1-4            276980.57       290594.85       567575.42
  2010         5-9            347713.37       367897.92       715611.29
  2010        10-14           386072.87       407190.44       793263.31
  2010        15-19           437776.18       455172.42       892948.60
  2010        20-24           443883.72       452162.93       896046.65
  2010        25-29           443184.80       431707.45       874892.25
  2010        30-34           438243.88       416459.68       854703.56
  2010        35-39           457984.06       445109.20       903093.26
  2010        40-44           488181.13       484859.64       973040.77
  2010        45-49           546528.31       550417.06      1096945.37
  2010        50-54           495642.00       490021.91       985663.91
  2010        55-59           427960.78       410765.49       838726.27
  2010        60-64           372824.39       353767.11       726591.50
  2010        65-69           279141.53       256280.76       535422.29
  2010        70-74           227246.59       197541.51       424788.10
  2010        75-79           194049.15       157803.98       351853.13
  2010        80-84           150823.37       103923.25       254746.62
  2010        85-89           101507.41        53301.34       154808.75
  2010        90-94            38843.69        15143.94        53987.63
  2010        95-99            11207.43         3118.75        14326.18
  2010       100-104            1476.82          244.59         1721.41
  2010       105-109             105.46            7.41          112.87
  2010       110+                  1.35            0.00            1.35
  2011           0             68095.01        71601.61       139696.62
  2011         1-4            280964.34       294268.22       575232.56
  2011         5-9            348722.88       368093.11       716815.99
  2011        10-14           377939.35       399761.71       777701.06
  2011        15-19           437510.10       457990.30       895500.40
  2011        20-24           451950.39       460174.52       912124.91
  2011        25-29           449840.94       438092.54       887933.48
  2011        30-34           441818.90       418736.55       860555.45
  2011        35-39           453878.72       436821.09       890699.81
  2011        40-44           480790.08       473371.34       954161.42
  2011        45-49           543497.93       546941.96      1090439.89
  2011        50-54           508940.41       504593.51      1013533.92
  2011        55-59           441656.24       424211.34       865867.58
  2011        60-64           389070.65       368558.44       757629.09
  2011        65-69           290378.75       267378.12       557756.87
  2011        70-74           232956.54       202764.30       435720.84
  2011        75-79           195100.22       159534.76       354634.98
  2011        80-84           153194.84       108466.68       261661.52
  2011        85-89           104534.88        55753.18       160288.06
  2011        90-94            42649.09        17166.36        59815.45
  2011        95-99            11699.72         3331.27        15030.99
  2011       100-104            1548.39          262.66         1811.05
  2011       105-109             111.07           14.00          125.07
  2011       110+                  3.24            0.00            3.24
  2012           0             68289.02        71772.35       140061.37
  2012         1-4            283020.80       296058.20       579079.00
  2012         5-9            352630.32       370889.54       723519.86
  2012        10-14           371172.09       393002.26       764174.35
  2012        15-19           432402.43       456741.30       889143.73
  2012        20-24           457515.88       470457.13       927973.01
  2012        25-29           454236.10       445258.55       899494.65
  2012        30-34           447469.09       423483.45       870952.54
  2012        35-39           451428.06       431255.64       882683.70
  2012        40-44           478874.16       468109.72       946983.88
  2012        45-49           533421.97       535594.97      1069016.94
  2012        50-54           520563.45       517382.56      1037946.01
  2012        55-59           455528.76       437924.71       893453.47
  2012        60-64           397038.24       375530.21       772568.45
  2012        65-69           308289.78       284910.37       593200.15
  2012        70-74           239634.23       208989.25       448623.48
  2012        75-79           196298.06       161500.11       357798.17
  2012        80-84           154741.62       112008.53       266750.15
  2012        85-89           106673.47        58221.91       164895.38
  2012        90-94            46460.61        19236.37        65696.98
  2012        95-99            12282.83         3563.81        15846.64
  2012       100-104            1684.81          301.42         1986.23
  2012       105-109             110.30           13.24          123.54
  2012       110+                  0.91            0.34            1.25
  2013           0             68544.68        71985.23       140529.91
  2013         1-4            282910.89       295738.43       578649.32
  2013         5-9            358589.51       375526.66       734116.17
  2013        10-14           367648.74       388465.81       756114.55
  2013        15-19           423688.69       451016.02       874704.71
  2013        20-24           460247.60       481123.11       941370.71
  2013        25-29           455791.67       452387.50       908179.17
  2013        30-34           454042.43       430248.59       884291.02
  2013        35-39           452478.82       428981.63       881460.45
  2013        40-44           477086.95       464304.87       941391.82
  2013        45-49           520782.41       519740.63      1040523.04
  2013        50-54           530164.36       527871.18      1058035.54
  2013        55-59           469393.72       452671.19       922064.91
  2013        60-64           401728.60       378655.34       780383.94
  2013        65-69           329988.68       305493.53       635482.21
  2013        70-74           248057.83       217103.48       465161.31
  2013        75-79           198584.71       164523.66       363108.37
  2013        80-84           157182.72       114939.09       272121.81
  2013        85-89           108142.65        61410.21       169552.86
  2013        90-94            50516.21        21046.84        71563.05
  2013        95-99            12729.74         3711.31        16441.05
  2013       100-104            1851.86          362.00         2213.86
  2013       105-109             120.98           12.00          132.98
  2013       110+                  2.44            0.00            2.44
  2014           0             68350.78        71696.48       140047.26
  2014         1-4            282304.45       294884.23       577188.68
  2014         5-9            363768.20       379285.15       743053.35
  2014        10-14           367012.49       386790.58       753803.07
  2014        15-19           416213.82       444122.08       860335.90
  2014        20-24           460123.07       488317.63       948440.70
  2014        25-29           455950.77       458570.94       914521.71
  2014        30-34           459350.13       438141.06       897491.19
  2014        35-39           454251.03       427686.31       881937.34
  2014        40-44           474098.88       458436.07       932534.95
  2014        45-49           506607.24       501825.80      1008433.04
  2014        50-54           539308.21       537623.06      1076931.27
  2014        55-59           481511.49       466535.80       948047.29
  2014        60-64           410886.98       385759.61       796646.59
  2014        65-69           348389.25       322110.01       670499.26
  2014        70-74           257430.34       226632.64       484062.98
  2014        75-79           202661.45       168681.24       371342.69
  2014        80-84           158358.59       117169.90       275528.49
  2014        85-89           109724.34        64177.50       173901.84
  2014        90-94            54060.14        22976.34        77036.48
  2014        95-99            13248.31         3816.74        17065.05
  2014       100-104            2014.98          378.29         2393.27
  2014       105-109             129.82           11.22          141.04
  2014       110+                  3.47            0.00            3.47
  2015           0             68174.73        71523.05       139697.78
  2015         1-4            281292.28       293899.57       575191.85
  2015         5-9            367581.26       381664.86       749246.12
  2015        10-14           368124.05       386168.71       754292.76
  2015        15-19           410334.56       437430.57       847765.13
  2015        20-24           456523.60       491574.31       948097.91
  2015        25-29           456407.47       465986.38       922393.85
  2015        30-34           462577.22       445681.12       908258.34
  2015        35-39           455510.94       427132.16       882643.10
  2015        40-44           470779.04       451389.62       922168.66
  2015        45-49           494188.22       486181.82       980370.04
  2015        50-54           544602.82       542953.08      1087555.90
  2015        55-59           491992.22       479050.49       971042.71
  2015        60-64           422790.63       396304.76       819095.39
  2015        65-69           364917.54       336193.09       701110.63
  2015        70-74           265990.10       236032.62       502022.72
  2015        75-79           207248.12       172795.04       380043.16
  2015        80-84           160572.25       120303.51       280875.76
  2015        85-89           110845.37        66685.25       177530.62
  2015        90-94            57360.41        24628.34        81988.75
  2015        95-99            14014.69         4061.94        18076.63
  2015       100-104            2214.43          433.75         2648.18
  2015       105-109             123.82           11.59          135.41
  2015       110+                  2.82            0.41            3.23
  2016           0             68145.18        71712.97       139858.15
  2016         1-4            281742.93       294342.63       576085.56
  2016         5-9            371398.21       384726.01       756124.22
  2016        10-14           370949.18       386894.77       757843.95
  2016        15-19           407536.26       433414.91       840951.17
  2016        20-24           455359.68       494847.13       950206.81
  2016        25-29           459609.77       476545.02       936154.79
  2016        30-34           466781.29       456061.81       922843.10
  2016        35-39           458153.28       430153.08       888306.36
  2016        40-44           467613.31       444793.80       912407.11
  2016        45-49           487617.25       476803.45       964420.70
  2016        50-54           542103.36       540400.45      1082503.81
  2016        55-59           503126.28       491663.06       994789.34
  2016        60-64           435686.20       408509.17       844195.37
  2016        65-69           379529.51       348396.86       727926.37
  2016        70-74           275854.41       246626.39       522480.80
  2016        75-79           211806.36       176953.35       388759.71
  2016        80-84           161974.61       122566.21       284540.82
  2016        85-89           113287.84        70385.68       183673.52
  2016        90-94            59520.88        26093.18        85614.06
  2016        95-99            15728.09         4805.36        20533.45
  2016       100-104            2338.72          460.27         2798.99
  2016       105-109             126.39           16.66          143.05
  2016       110+                  1.32            0.00            1.32
  2017           0             68205.98        71989.28       140195.26
  2017         1-4            282221.89       295191.71       577413.60
  2017         5-9            373623.91       387281.49       760905.40
  2017        10-14           375042.54       389934.06       764976.60
  2017        15-19           409145.65       434792.85       843938.50
  2017        20-24           462012.52       503237.82       965250.34
  2017        25-29           468254.90       490664.67       958919.57
  2017        30-34           472651.31       468706.86       941358.17
  2017        35-39           463746.52       437853.51       901600.03
  2017        40-44           465611.70       440187.06       905798.76
  2017        45-49           485574.66       472380.43       957955.09
  2017        50-54           533151.64       530600.21      1063751.85
  2017        55-59           514080.25       503766.61      1017846.86
  2017        60-64           449493.62       422063.95       871557.57
  2017        65-69           387685.36       355024.33       742709.69
  2017        70-74           293284.30       263129.29       556413.59
  2017        75-79           218262.82       182801.17       401063.99
  2017        80-84           164711.44       125996.09       290707.53
  2017        85-89           115116.62        73234.53       188351.15
  2017        90-94            61334.47        27519.91        88854.38
  2017        95-99            17508.61         5517.37        23025.98
  2017       100-104            2469.83          499.81         2969.64
  2017       105-109             150.81           20.42          171.23
  2017       110+                  2.21            0.58            2.79
  2018           0             68311.81        72325.13       140636.94
  2018         1-4            281813.99       295696.18       577510.17
  2018         5-9            373794.07       388238.64       762032.71
  2018        10-14           379818.04       394362.06       774180.10
  2018        15-19           413608.58       439284.95       852893.53
  2018        20-24           473910.57       517932.91       991843.48
  2018        25-29           482682.60       508706.25       991388.85
  2018        30-34           480409.95       482032.66       962442.61
  2018        35-39           471928.37       449881.92       921810.29
  2018        40-44           466299.16       438711.38       905010.54
  2018        45-49           483257.99       468421.72       951679.71
  2018        50-54           520739.39       515888.50      1036627.89
  2018        55-59           524252.61       515020.23      1039272.84
  2018        60-64           463084.13       436868.61       899952.74
  2018        65-69           392786.10       359073.76       751859.86
  2018        70-74           314545.96       281829.46       596375.42
  2018        75-79           226723.36       190691.44       417414.80
  2018        80-84           167776.28       129751.16       297527.44
  2018        85-89           117232.72        75424.09       192656.81
  2018        90-94            62307.65        29068.21        91375.86
  2018        95-99            19082.21         6065.84        25148.05
  2018       100-104            2528.74          490.31         3019.05
  2018       105-109             167.86           24.00          191.86
  2018       110+                  3.41            0.00            3.41
  2019           0             68418.99        72158.92       140577.91
  2019         1-4            282284.81       297280.15       579564.96
  2019         5-9            373883.17       388670.55       762553.72
  2019        10-14           384543.92       398918.43       783462.35
  2019        15-19           417361.21       441549.28       858910.49
  2019        20-24           485917.85       533432.08      1019349.93
  2019        25-29           499449.86       529212.45      1028662.31
  2019        30-34           492153.21       498740.61       990893.82
  2019        35-39           482447.45       466718.69       949166.14
  2019        40-44           469217.33       440475.94       909693.27
  2019        45-49           480680.95       463642.18       944323.13
  2019        50-54           506980.91       499393.31      1006374.22
  2019        55-59           533941.44       525649.41      1059590.85
  2019        60-64           475122.35       450959.99       926082.34
  2019        65-69           401877.29       366731.72       768609.01
  2019        70-74           332594.99       297191.63       629786.62
  2019        75-79           235900.28       199590.43       435490.71
  2019        80-84           172724.53       134534.15       307258.68
  2019        85-89           118355.59        77137.90       195493.49
  2019        90-94            63173.34        30413.50        93586.84
  2019        95-99            20234.14         6518.34        26752.48
  2019       100-104            2629.31          520.74         3150.05
  2019       105-109             180.98           27.29          208.27
  2019       110+                  7.28            0.22            7.50
  2020           0             68431.55        71720.38       140151.93
  2020         1-4            282779.55       298264.54       581044.09
  2020         5-9            373919.93       389247.03       763166.96
  2020        10-14           387966.96       402309.87       790276.83
  2020        15-19           417109.13       438899.51       856008.64
  2020        20-24           492728.85       540161.42      1032890.27
  2020        25-29           513293.59       546091.81      1059385.40
  2020        30-34           506594.35       517206.99      1023801.34
  2020        35-39           493465.24       484296.47       977761.71
  2020        40-44           472822.05       444246.39       917068.44
  2020        45-49           478238.86       457848.96       936087.82
  2020        50-54           495132.12       484929.56       980061.68
  2020        55-59           539532.91       531620.47      1071153.38
  2020        60-64           486225.57       463875.39       950100.96
  2020        65-69           414087.66       377557.44       791645.10
  2020        70-74           349087.19       310847.78       659934.97
  2020        75-79           244957.54       208318.98       453276.52
  2020        80-84           177699.10       138795.52       316494.62
  2020        85-89           120358.44        79831.31       200189.75
  2020        90-94            64367.37        31813.25        96180.62
  2020        95-99            21470.41         6927.34        28397.75
  2020       100-104            2780.69          539.94         3320.63
  2020       105-109             191.43           34.75          226.18
  2020       110+                  7.63            0.00            7.63
  2021           0             67568.10        71046.28       138614.38
  2021         1-4            284211.37       297973.17       582184.54
  2021         5-9            376693.65       394973.62       771667.27
  2021        10-14           390790.78       409562.47       800353.25
  2021        15-19           408162.41       430182.15       838344.56
  2021        20-24           484046.45       527648.40      1011694.85
  2021        25-29           520915.31       562401.86      1083317.17
  2021        30-34           518098.70       534440.24      1052538.94
  2021        35-39           500385.75       497839.66       998225.41
  2021        40-44           474204.74       452997.05       927201.79
  2021        45-49           476639.25       453739.77       930379.02
  2021        50-54           493552.49       475924.75       969477.24
  2021        55-59           538938.49       529832.63      1068771.12
  2021        60-64           497772.56       477764.66       975537.22
  2021        65-69           425836.54       389000.43       814836.97
  2021        70-74           362177.70       323394.59       685572.29
  2021        75-79           252758.35       217655.09       470413.44
  2021        80-84           182292.98       142287.54       324580.52
  2021        85-89           121553.83        81426.90       202980.73
  2021        90-94            65621.84        33645.68        99267.52
  2021        95-99            22309.88         7284.18        29594.06
  2021       100-104            3110.09          669.36         3779.45
  2021       105-109             187.72           32.27          219.99
  2021       110+                  3.70            0.66            4.36
  2022           0             67084.07        70517.77       137601.84
  2022         1-4            283849.67       296083.67       579933.34
  2022         5-9            380996.14       401588.53       782584.67
  2022        10-14           393422.92       417524.36       810947.28
  2022        15-19           406908.55       433657.76       840566.31
  2022        20-24           480815.07       525915.18      1006730.25
  2022        25-29           532602.66       584590.90      1117193.56
  2022        30-34           532836.63       555944.14      1088780.77
  2022        35-39           508251.26       511466.15      1019717.41
  2022        40-44           478224.74       465596.48       943821.22
  2022        45-49           475510.66       451865.08       927375.74
  2022        50-54           496804.94       471924.27       968729.21
  2022        55-59           532553.53       519847.53      1052401.06
  2022        60-64           508594.10       490076.10       998670.20
  2022        65-69           438517.19       401249.63       839766.82
  2022        70-74           368946.37       329832.09       698778.46
  2022        75-79           266974.05       232132.04       499106.09
  2022        80-84           187543.88       146509.00       334052.88
  2022        85-89           123383.61        83582.99       206966.60
  2022        90-94            67038.62        35107.53       102146.15
  2022        95-99            23017.47         7787.91        30805.38
  2022       100-104            3500.61          789.37         4289.98
  2022       105-109             210.83           32.81          243.64
  2022       110+                  1.00            2.00            3.00
  2023           0             66496.83        69779.21       136276.04
  2023         1-4            282252.45       294371.14       576623.59
  2023         5-9            385137.68       405627.53       790765.21
  2023        10-14           397646.63       422315.25       819961.88
  2023        15-19           420842.13       452466.27       873308.40
  2023        20-24           503348.11       558217.74      1061565.85
  2023        25-29           562377.35       621568.33      1183945.68
  2023        30-34           562244.37       593265.53      1155509.90
  2023        35-39           524989.08       533972.47      1058961.55
  2023        40-44           490798.68       482229.55       973028.23
  2023        45-49           476866.53       453927.04       930793.57
  2023        50-54           496241.51       469802.40       966043.91
  2023        55-59           522278.83       504719.02      1026997.85
  2023        60-64           518820.41       500198.13      1019018.54
  2023        65-69           452580.86       415378.06       867958.92
  2023        70-74           374409.08       332492.20       706901.28
  2023        75-79           286689.47       248909.94       535599.41
  2023        80-84           194058.46       152722.01       346780.47
  2023        85-89           125595.61        85866.90       211462.51
  2023        90-94            67770.72        35731.09       103501.81
  2023        95-99            22981.65         8102.21        31083.86
  2023       100-104            3738.21          833.84         4572.05
  2023       105-109             234.74           35.31          270.05
  2023       110+                  2.27            0.00            2.27
  2024           0             66968.94        70458.63       137427.57
  2024         1-4            281494.49       293868.50       575362.99
  2024         5-9            391211.46       411635.93       802847.39
  2024        10-14           404372.79       428254.00       832626.79
  2024        15-19           433882.12       468193.33       902075.45
  2024        20-24           534138.75       602647.47      1136786.22
  2024        25-29           597153.97       661172.24      1258326.21
  2024        30-34           598775.22       637206.89      1235982.11
  2024        35-39           549197.73       565355.47      1114553.20
  2024        40-44           509874.06       507083.02      1016957.08
  2024        45-49           483753.81       463202.85       946956.66
  2024        50-54           496321.72       469266.11       965587.83
  2024        55-59           512462.26       490193.66      1002655.92
  2024        60-64           529892.92       510584.33      1040477.25
  2024        65-69           465505.06       429669.09       895174.15
  2024        70-74           383853.28       339072.82       722926.10
